@RELATION P1Mario-data-training-T3Original

@ATTRIBUTE MergedObs[7][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[8][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[9][11] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][9] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE MergedObs[10][10] {-85, -62, -60, -24, 0, 1, 2, 3, 5, 25, 80, 93}
@ATTRIBUTE distanceEnemy NUMERIC
@ATTRIBUTE distanceCoin NUMERIC
@ATTRIBUTE isOnGround {Ground, Air}
@ATTRIBUTE isDanger {Enemy, NoEnemy}
@ATTRIBUTE isEnemyBelow {Enemy, NoEnemy}
@ATTRIBUTE isCoin {Coin, NoCoin}
@ATTRIBUTE action {move, jump, move_jump, still}
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE futureReward NUMERIC

@data
0,0,2,0,0,0,-24,948,141,Air,NoEnemy,NoEnemy,NoCoin,move_jump,831,847
0,0,2,2,2,-24,-24,707,806,Ground,NoEnemy,NoEnemy,Coin,move,847,905
0,0,0,0,0,-60,80,141,1081,Air,Enemy,NoEnemy,NoCoin,move_jump,895,969
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,-60,80,141,824,Ground,Enemy,NoEnemy,NoCoin,move,-1,95
0,0,0,0,2,80,-24,100,806,Ground,NoEnemy,Enemy,NoCoin,move,-1,95
0,0,2,2,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,Coin,move,-1,95
0,0,2,2,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,Coin,move,-1,95
0,0,0,0,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,NoCoin,move,31,95
-24,0,2,2,2,-24,-24,509,800,Ground,NoEnemy,NoEnemy,Coin,move,31,95
0,0,0,80,0,-60,-60,100,894,Air,Enemy,NoEnemy,NoCoin,move_jump,95,191
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,351,351
0,0,0,0,80,-60,-60,0,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,351,351
0,0,0,0,80,-60,-60,200,1414,Ground,NoEnemy,NoEnemy,NoCoin,move,351,351
0,0,0,80,0,-60,-60,0,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,351,351
0,0,0,0,0,80,80,100,1414,Air,Enemy,Enemy,NoCoin,move_jump,351,351
-24,0,2,2,2,-24,-24,300,412,Ground,NoEnemy,NoEnemy,Coin,move,447,569
-24,0,2,2,2,-24,-24,300,412,Ground,NoEnemy,NoEnemy,Coin,move,447,569
3,0,0,0,80,-24,-24,200,412,Ground,NoEnemy,NoEnemy,NoCoin,move,479,569
-24,0,2,80,2,-24,-24,100,400,Ground,Enemy,NoEnemy,NoCoin,move_jump,479,569
-24,0,2,2,0,-24,-24,1414,141,Ground,NoEnemy,NoEnemy,Coin,move,537,569
0,0,0,0,0,80,0,100,728,Air,NoEnemy,Enemy,NoCoin,move_jump,569,659
0,0,0,0,0,-60,-60,608,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,579,691
0,0,0,0,0,0,0,632,707,Air,NoEnemy,NoEnemy,NoCoin,move_jump,579,691
0,0,2,2,2,-24,-24,600,800,Ground,NoEnemy,NoEnemy,Coin,move,659,765
0,0,0,0,0,-24,80,141,800,Ground,Enemy,NoEnemy,NoCoin,move,755,765
0,0,0,0,-60,80,0,100,800,Air,NoEnemy,Enemy,NoCoin,move_jump,755,765
0,0,0,0,-60,-60,-60,1414,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,765,765
0,0,0,0,-60,0,0,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move_jump,765,765
0,0,2,2,0,-24,-24,583,900,Ground,NoEnemy,NoEnemy,Coin,move,829,925
0,0,2,2,2,80,-24,100,707,Air,NoEnemy,Enemy,Coin,move_jump,861,925
0,0,2,2,0,-24,0,728,700,Ground,NoEnemy,NoEnemy,Coin,move,893,925
0,0,2,2,0,-24,0,728,700,Ground,NoEnemy,NoEnemy,Coin,move,893,925
0,0,0,0,0,-24,0,728,700,Ground,NoEnemy,NoEnemy,NoCoin,move,925,925
0,0,0,0,0,0,80,141,316,Air,Enemy,NoEnemy,NoCoin,move_jump,941,951
0,0,0,0,0,0,80,141,316,Air,Enemy,NoEnemy,NoCoin,move_jump,941,951
0,0,80,-60,-60,0,-60,141,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,951,961
0,0,0,0,0,-60,-60,0,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,951,961
0,0,0,0,0,-60,-60,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,961,961
0,0,2,2,2,-24,-24,728,509,Ground,NoEnemy,NoEnemy,Coin,move,1009,1089
0,0,0,0,0,-60,80,141,989,Air,Enemy,NoEnemy,NoCoin,move_jump,1089,1163
0,0,0,0,0,80,0,100,921,Ground,NoEnemy,Enemy,NoCoin,move,1089,1163
0,0,0,0,0,-60,-60,300,1000,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1099,1163
0,0,0,0,0,0,0,316,921,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1099,1173
0,0,2,2,2,-24,-24,412,707,Ground,NoEnemy,NoEnemy,Coin,move,1099,1173
0,0,0,0,0,-24,80,141,700,Ground,Enemy,NoEnemy,NoCoin,move,1163,1183
0,0,0,0,2,80,0,100,921,Ground,NoEnemy,Enemy,NoCoin,move,1173,1225
0,0,0,0,-24,-60,-60,700,282,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1183,1225
0,0,0,0,2,0,0,707,921,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1183,1225
0,0,0,0,0,-24,80,141,984,Air,Enemy,NoEnemy,NoCoin,move_jump,1215,1241
0,0,0,0,0,80,0,100,948,Ground,NoEnemy,Enemy,NoCoin,move,1215,1241
-24,0,2,2,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,Coin,move,1241,1369
-24,0,2,2,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,Coin,move,1241,1411
-24,0,2,2,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,Coin,move,1241,1411
-24,0,0,0,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,NoCoin,move,1273,1427
0,0,0,0,2,-24,80,100,921,Ground,Enemy,NoEnemy,NoCoin,move,1369,1427
0,0,2,2,2,80,0,100,905,Air,NoEnemy,Enemy,Coin,move_jump,1369,1427
0,0,2,0,-24,-60,-60,0,223,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1369,1427
0,0,0,0,-24,-60,-60,700,282,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1411,1427
0,0,0,0,0,80,0,100,900,Air,NoEnemy,Enemy,NoCoin,move_jump,1427,1427
0,0,0,0,0,0,80,141,721,Air,Enemy,NoEnemy,NoCoin,move_jump,1437,1629
0,0,2,2,2,-24,-24,608,509,Ground,NoEnemy,NoEnemy,Coin,move,1501,1639
0,0,2,2,2,-24,-24,608,509,Ground,NoEnemy,NoEnemy,Coin,move,1501,1639
0,0,2,2,2,-24,-24,608,509,Ground,NoEnemy,NoEnemy,Coin,move,1501,1639
0,0,0,0,2,-24,-24,316,800,Ground,NoEnemy,NoEnemy,NoCoin,move,1597,1703
0,0,0,0,0,-24,80,141,1000,Ground,Enemy,NoEnemy,NoCoin,move,1629,1735
0,0,0,0,-60,80,0,100,943,Ground,NoEnemy,Enemy,NoCoin,move,1629,1751
0,0,0,0,-60,-60,-60,1414,1029,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1639,1751
0,0,0,-60,-60,0,-60,1414,894,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1639,1767
0,0,2,2,2,-24,-24,608,800,Ground,NoEnemy,NoEnemy,Coin,move,1671,1799
0,0,0,0,0,-24,80,141,854,Ground,Enemy,NoEnemy,NoCoin,move,1799,1905
0,0,0,0,2,80,-24,100,824,Ground,NoEnemy,Enemy,NoCoin,move,1799,1937
0,0,0,-24,-24,-60,-60,0,921,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1799,1937
0,0,0,-24,-24,-60,-60,905,921,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1809,1969
0,0,2,2,2,-24,-24,632,800,Ground,NoEnemy,NoEnemy,Coin,move,1873,1979
0,0,0,0,0,-60,80,141,316,Air,Enemy,NoEnemy,NoCoin,move_jump,1969,2043
0,0,0,0,2,80,-24,100,223,Air,NoEnemy,Enemy,NoCoin,move_jump,1969,2043
0,0,0,-24,-24,-60,-60,0,282,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1969,2043
0,0,0,-24,-24,-60,-60,608,282,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1979,2043
0,0,0,0,0,0,80,316,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,2059,2037
0,0,0,0,0,80,0,200,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,2069,2037
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,80,0,100,707,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,-17
0,0,0,0,0,0,80,100,700,Ground,Enemy,NoEnemy,NoCoin,move,25,95
0,0,2,2,2,-24,0,412,500,Ground,NoEnemy,NoEnemy,Coin,move,15,169
0,0,0,0,2,-24,0,412,500,Ground,NoEnemy,NoEnemy,NoCoin,move,47,169
0,0,2,-24,-24,-60,-60,300,600,Air,NoEnemy,NoEnemy,NoCoin,move_jump,47,169
0,0,2,2,2,-24,-24,223,500,Ground,NoEnemy,NoEnemy,Coin,move,95,169
0,0,2,2,0,-24,80,141,500,Ground,Enemy,NoEnemy,Coin,move,127,169
0,0,0,0,0,80,-24,100,500,Ground,NoEnemy,Enemy,NoCoin,move,159,169
0,0,0,-24,-60,-60,-60,0,600,Air,NoEnemy,NoEnemy,NoCoin,move_jump,159,169
0,0,0,-24,-60,-60,-60,1414,600,Air,NoEnemy,NoEnemy,NoCoin,move_jump,169,169
0,0,0,0,0,80,80,0,1414,Air,Enemy,Enemy,NoCoin,move_jump,169,189
0,0,0,0,0,-24,80,141,900,Air,Enemy,NoEnemy,NoCoin,move_jump,179,189
0,0,2,2,0,-24,80,141,800,Ground,Enemy,NoEnemy,Coin,move,263,305
0,0,0,-24,-60,-60,-60,509,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,305,305
0,0,0,0,-60,0,-24,500,800,Air,NoEnemy,NoEnemy,NoCoin,move_jump,305,305
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,305,315
0,0,0,80,0,-60,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,315,315
0,0,2,2,0,-24,-24,632,700,Ground,NoEnemy,NoEnemy,Coin,move,379,421
0,0,2,2,0,-24,-24,632,700,Ground,NoEnemy,NoEnemy,Coin,move,379,421
0,0,2,0,0,-24,-24,632,700,Ground,NoEnemy,NoEnemy,NoCoin,move,395,421
0,0,0,0,0,-60,80,100,854,Ground,Enemy,NoEnemy,NoCoin,move,395,437
0,0,0,0,2,80,0,0,824,Ground,NoEnemy,Enemy,NoCoin,move,395,437
0,0,2,2,2,-24,0,854,905,Ground,NoEnemy,NoEnemy,Coin,move,467,595
0,0,2,2,2,-24,0,854,905,Ground,NoEnemy,NoEnemy,Coin,move,467,595
0,0,2,0,2,-24,0,854,905,Ground,NoEnemy,NoEnemy,NoCoin,move,483,595
0,2,2,2,2,0,-24,761,900,Ground,NoEnemy,NoEnemy,Coin,move,483,595
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,595,615
0,0,0,0,0,-60,-60,400,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,605,615
0,0,0,0,0,0,0,316,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,605,615
0,0,0,0,0,-24,80,223,984,Air,Enemy,NoEnemy,NoCoin,move_jump,605,615
0,0,0,0,0,-24,80,223,984,Ground,Enemy,NoEnemy,NoCoin,move,605,615
0,0,0,0,-60,80,-24,200,894,Ground,NoEnemy,Enemy,NoCoin,move,605,615
0,0,2,2,2,-24,0,707,905,Ground,NoEnemy,NoEnemy,Coin,move,615,743
0,0,2,0,2,-24,0,707,905,Ground,NoEnemy,NoEnemy,NoCoin,move,631,743
0,2,2,2,2,0,-24,608,900,Ground,NoEnemy,NoEnemy,Coin,move,631,743
2,0,2,-24,0,-60,-60,500,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,631,743
0,0,0,80,2,-60,-24,100,921,Ground,Enemy,NoEnemy,NoCoin,move_jump,743,871
0,0,0,0,0,80,0,0,800,Air,NoEnemy,Enemy,NoCoin,move_jump,881,881
0,0,0,-24,80,-60,-60,223,900,Air,NoEnemy,NoEnemy,NoCoin,move_jump,881,881
0,0,0,-24,80,-60,-60,223,900,Ground,NoEnemy,NoEnemy,NoCoin,move,881,881
0,0,0,0,-60,80,-24,0,1063,Air,NoEnemy,Enemy,NoCoin,move_jump,881,891
0,0,0,0,0,0,80,141,921,Ground,Enemy,NoEnemy,NoCoin,move,881,955
0,0,0,0,0,0,0,1272,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,80,0,-60,-60,223,1131,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,9
0,0,0,0,0,80,0,100,984,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,9
0,0,2,2,2,-24,-24,608,900,Ground,NoEnemy,NoEnemy,Coin,move,9,137
0,0,0,0,2,-24,-24,608,900,Ground,NoEnemy,NoEnemy,NoCoin,move,41,137
0,0,2,2,2,-24,-24,509,900,Ground,NoEnemy,NoEnemy,Coin,move,41,137
0,0,0,0,2,-24,0,509,900,Ground,NoEnemy,NoEnemy,NoCoin,move,73,137
0,0,0,0,-85,-24,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,137,137
0,0,-85,-85,-85,80,-85,100,1414,Ground,NoEnemy,Enemy,NoCoin,move_jump,137,137
0,0,0,-85,-85,0,-85,200,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,137,137
0,0,0,0,0,0,-85,300,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,137,137
0,0,0,0,-60,-24,80,141,1081,Air,Enemy,NoEnemy,NoCoin,move_jump,243,253
0,0,0,0,0,80,80,100,565,Air,Enemy,Enemy,NoCoin,move_jump,375,433
0,0,2,2,0,-24,-24,761,400,Ground,NoEnemy,NoEnemy,Coin,move,465,497
0,0,2,2,0,-24,-24,761,400,Ground,NoEnemy,NoEnemy,Coin,move,465,497
0,0,0,0,0,-24,-24,761,400,Ground,NoEnemy,NoEnemy,NoCoin,move,497,497
0,0,0,80,0,-60,-60,100,1140,Air,Enemy,NoEnemy,NoCoin,move_jump,497,507
0,0,2,2,0,-24,-24,223,600,Ground,NoEnemy,NoEnemy,Coin,move,619,671
0,0,0,0,0,80,0,100,600,Ground,NoEnemy,Enemy,NoCoin,move,651,671
0,0,0,0,0,-60,-60,400,700,Air,NoEnemy,NoEnemy,NoCoin,move_jump,661,671
0,0,0,0,0,0,0,316,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,661,671
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,661,671
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,661,671
0,0,2,2,2,-24,-24,412,800,Ground,NoEnemy,NoEnemy,Coin,move,671,745
0,0,2,2,2,-24,-24,412,800,Ground,NoEnemy,NoEnemy,Coin,move,671,745
0,0,2,2,2,-24,-24,412,800,Ground,NoEnemy,NoEnemy,Coin,move,671,745
0,0,0,0,0,-24,-24,200,800,Ground,NoEnemy,NoEnemy,NoCoin,move,735,755
0,0,0,0,0,-24,80,223,1414,Ground,Enemy,NoEnemy,NoCoin,move,735,755
0,0,0,0,0,80,0,100,1414,Ground,NoEnemy,Enemy,NoCoin,move,735,755
0,0,0,0,0,-60,-60,200,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,735,755
0,0,0,0,0,-60,-60,447,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,745,755
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,745,765
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,755,765
0,0,2,2,2,-24,-24,707,509,Ground,NoEnemy,NoEnemy,Coin,move,839,913
0,0,2,2,2,-24,-24,707,509,Ground,NoEnemy,NoEnemy,Coin,move,839,913
0,0,0,0,2,-24,-24,707,538,Ground,NoEnemy,NoEnemy,NoCoin,move,871,913
0,0,2,2,0,-24,-24,608,509,Ground,NoEnemy,NoEnemy,Coin,move,871,913
0,0,0,80,0,-60,-60,100,600,Air,Enemy,NoEnemy,NoCoin,move_jump,903,913
0,0,0,0,0,80,0,100,721,Ground,NoEnemy,Enemy,NoCoin,move,1163,1285
0,0,0,0,0,-60,-60,0,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1163,1285
0,0,0,0,0,-60,-60,1414,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1173,1285
0,0,2,2,0,-24,-24,728,600,Ground,NoEnemy,NoEnemy,Coin,move,1253,1295
0,0,0,0,0,80,80,100,1029,Air,Enemy,Enemy,NoCoin,move_jump,1285,1391
0,0,0,0,-60,-60,-60,0,640,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1285,1391
0,0,0,0,-60,-60,-60,1414,640,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1295,1391
0,0,2,2,2,-24,0,300,900,Ground,NoEnemy,NoEnemy,Coin,move,1327,1407
0,0,0,0,0,0,80,141,943,Air,Enemy,NoEnemy,NoCoin,move_jump,1391,1407
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,80,0,100,1414,Ground,NoEnemy,Enemy,NoCoin,move,-1,9
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,9,9
0,0,2,2,2,-24,-24,509,509,Ground,NoEnemy,NoEnemy,Coin,move,177,251
0,0,2,2,2,-24,-24,509,509,Ground,NoEnemy,NoEnemy,Coin,move,177,251
0,0,2,2,2,-24,-24,509,509,Ground,NoEnemy,NoEnemy,Coin,move,177,251
0,0,0,0,2,-24,-24,412,509,Ground,NoEnemy,NoEnemy,NoCoin,move,209,251
0,0,0,0,0,80,80,100,824,Ground,Enemy,Enemy,NoCoin,move,241,251
0,0,0,80,0,-60,-60,0,854,Air,Enemy,NoEnemy,NoCoin,move_jump,241,251
0,0,0,0,0,0,0,200,707,Air,NoEnemy,NoEnemy,NoCoin,move_jump,251,251
0,0,0,0,0,0,0,200,707,Air,NoEnemy,NoEnemy,NoCoin,move_jump,251,251
0,0,0,80,0,-60,-60,223,400,Ground,Enemy,NoEnemy,NoCoin,move_jump,251,309
0,0,0,0,0,80,0,100,761,Air,NoEnemy,Enemy,NoCoin,move_jump,299,341
0,0,2,2,0,-24,0,316,700,Ground,NoEnemy,NoEnemy,Coin,move,447,495
0,0,2,2,0,-24,0,316,700,Ground,NoEnemy,NoEnemy,Coin,move,447,495
0,0,2,2,0,-24,0,412,700,Ground,NoEnemy,NoEnemy,Coin,move,447,495
0,0,0,0,0,-24,0,412,700,Ground,NoEnemy,NoEnemy,NoCoin,move,479,495
0,0,0,0,0,-24,80,141,700,Ground,Enemy,NoEnemy,NoCoin,move,591,697
0,0,0,0,0,80,0,100,761,Air,NoEnemy,Enemy,NoCoin,move_jump,697,707
0,0,0,0,-60,-60,-60,1414,854,Air,NoEnemy,NoEnemy,NoCoin,move_jump,707,707
0,0,0,0,0,0,-60,921,728,Air,NoEnemy,NoEnemy,NoCoin,move_jump,707,707
0,0,0,0,-60,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,707,717
0,0,0,-60,-60,80,-60,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,717,717
0,0,2,2,2,-24,-24,565,800,Ground,NoEnemy,NoEnemy,Coin,move,991,1087
0,0,2,2,2,-24,-24,565,800,Ground,NoEnemy,NoEnemy,Coin,move,991,1087
0,0,0,0,2,-24,-24,565,800,Ground,NoEnemy,NoEnemy,NoCoin,move,1023,1087
0,0,2,2,2,-24,-24,500,800,Ground,NoEnemy,NoEnemy,Coin,move,1023,1087
0,0,0,80,0,-60,-60,100,600,Air,Enemy,NoEnemy,NoCoin,move_jump,1087,1087
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,2,80,-24,100,608,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,95
0,0,2,2,2,-24,-24,608,600,Ground,NoEnemy,NoEnemy,Coin,move,-1,95
0,0,2,2,2,-24,-24,608,600,Ground,NoEnemy,NoEnemy,Coin,move,-1,95
0,0,0,0,2,-24,-24,608,600,Ground,NoEnemy,NoEnemy,NoCoin,move,31,95
0,0,2,2,2,-24,-24,412,600,Ground,NoEnemy,NoEnemy,Coin,move,31,105
0,0,0,0,-60,0,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,95,105
0,0,0,80,-60,-60,-60,223,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,95,105
0,0,0,0,0,80,0,100,943,Ground,NoEnemy,Enemy,NoCoin,move,217,227
0,0,0,0,0,-60,-60,1414,1029,Air,NoEnemy,NoEnemy,NoCoin,move_jump,227,227
0,0,0,0,0,0,0,1414,943,Air,NoEnemy,NoEnemy,NoCoin,move_jump,227,227
0,0,-85,-85,-85,80,-85,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,227,237
0,0,0,0,0,-24,80,141,1414,Ground,Enemy,NoEnemy,NoCoin,move,301,311
0,0,2,2,2,-24,-24,509,800,Ground,NoEnemy,NoEnemy,Coin,move,449,619
0,0,2,2,2,-24,-24,509,800,Ground,NoEnemy,NoEnemy,Coin,move,449,619
0,0,0,0,2,-24,-24,509,800,Ground,NoEnemy,NoEnemy,NoCoin,move,481,619
0,0,2,2,0,-24,-24,412,800,Ground,NoEnemy,NoEnemy,Coin,move,481,619
0,0,2,2,2,-24,80,141,500,Ground,Enemy,NoEnemy,Coin,move,545,629
0,0,0,0,0,80,0,200,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,715,735
0,0,0,0,0,-60,-60,583,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,725,735
0,0,0,0,0,0,0,538,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,725,735
0,0,0,0,0,0,80,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,725,735
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,735,735
0,0,2,2,0,-24,-24,509,800,Ground,NoEnemy,NoEnemy,Coin,move,889,937
0,0,0,0,0,-24,-24,509,800,Ground,NoEnemy,NoEnemy,NoCoin,move,921,937
0,0,0,0,0,-24,-24,412,640,Ground,NoEnemy,NoEnemy,NoCoin,move,921,937
0,0,-85,-85,-85,80,-85,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,979,989
0,0,0,0,0,0,80,100,1029,Ground,Enemy,NoEnemy,NoCoin,move,999,957
0,0,0,0,0,0,0,1414,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,-1,-1
0,0,0,0,0,80,0,0,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,-1,-1
0,0,0,80,-60,-60,-60,141,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,-1,9
0,0,2,2,0,-24,-24,316,806,Ground,NoEnemy,NoEnemy,Coin,move,83,141
0,0,2,2,0,-24,-24,316,806,Ground,NoEnemy,NoEnemy,Coin,move,83,157
0,0,0,0,0,-24,-24,223,800,Ground,NoEnemy,NoEnemy,NoCoin,move,115,157
0,0,0,0,0,-24,80,141,800,Ground,Enemy,NoEnemy,NoCoin,move,115,173
0,0,0,0,0,80,0,100,500,Ground,NoEnemy,Enemy,NoCoin,move,115,205
0,0,2,2,2,-24,-24,806,905,Ground,NoEnemy,NoEnemy,Coin,move,221,317
0,0,2,2,2,-24,-24,905,905,Ground,NoEnemy,NoEnemy,Coin,move,221,317
0,0,2,2,2,-24,-24,900,905,Ground,NoEnemy,NoEnemy,Coin,move,221,317
0,0,0,0,2,-24,-24,900,921,Ground,NoEnemy,NoEnemy,NoCoin,move,253,333
0,0,0,0,-60,80,80,0,1140,Air,Enemy,Enemy,NoCoin,move_jump,349,359
0,0,-60,-60,-60,-60,-60,806,1131,Air,NoEnemy,NoEnemy,NoCoin,move_jump,359,359
0,0,0,-60,-60,0,-60,806,1063,Air,NoEnemy,NoEnemy,NoCoin,move_jump,359,359
0,0,2,2,2,-24,80,141,707,Air,Enemy,NoEnemy,Coin,move_jump,359,443
0,0,2,2,2,-24,80,141,707,Air,Enemy,NoEnemy,Coin,move_jump,359,443
0,0,2,2,0,80,-24,100,700,Ground,NoEnemy,Enemy,Coin,move,391,443
0,0,0,0,0,80,0,100,700,Air,NoEnemy,Enemy,NoCoin,move_jump,433,571
0,0,0,0,0,-60,-60,1414,800,Air,NoEnemy,NoEnemy,NoCoin,move_jump,443,571
0,0,0,0,0,0,0,1414,700,Air,NoEnemy,NoEnemy,NoCoin,move_jump,443,571
0,0,0,0,0,0,80,100,670,Ground,Enemy,NoEnemy,NoCoin,move,571,613
0,0,2,2,0,-24,-24,316,608,Ground,NoEnemy,NoEnemy,Coin,move,613,655
0,0,0,0,0,80,0,0,721,Ground,NoEnemy,Enemy,NoCoin,move,645,655
0,0,0,0,0,-60,-60,100,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,645,655
0,0,0,0,0,-60,-60,806,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,655,655
0,0,0,80,0,-60,-60,100,600,Ground,Enemy,NoEnemy,NoCoin,move_jump,655,655
0,0,0,0,0,80,0,100,1414,Air,NoEnemy,Enemy,NoCoin,move_jump,665,665
0,0,2,2,2,-24,-24,640,905,Ground,NoEnemy,NoEnemy,Coin,move,833,897
0,0,2,2,2,-24,-24,565,905,Ground,NoEnemy,NoEnemy,Coin,move,833,907
0,0,0,0,2,-24,-24,565,905,Ground,NoEnemy,NoEnemy,NoCoin,move,865,907
0,0,2,2,0,-24,0,424,900,Ground,NoEnemy,NoEnemy,Coin,move,865,907
0,0,0,0,0,80,0,100,900,Air,NoEnemy,Enemy,NoCoin,move_jump,897,907
0,0,0,80,80,-60,-60,100,1414,Air,Enemy,NoEnemy,NoCoin,move_jump,907,907
0,0,0,0,0,0,0,200,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,907,907
0,0,0,0,0,0,0,200,1414,Air,NoEnemy,NoEnemy,NoCoin,move_jump,907,907
0,0,2,2,2,-24,-24,670,600,Ground,NoEnemy,NoEnemy,Coin,move,945,1019
0,0,0,0,0,80,0,100,721,Air,NoEnemy,Enemy,NoCoin,move_jump,1009,1115
0,0,0,0,0,-60,-60,0,806,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1019,1115
0,0,0,0,-24,0,0,1414,670,Air,NoEnemy,NoEnemy,NoCoin,move_jump,1019,1147
